instance_id,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,voice_gender,mode,speechiness,tempo,musician_category,valence,music_genre
MSC_77051.0,Me & My Bitch,61.147,0.075118535,0.814404645,227865.396,-1,0,Scale C,0.37704976,-8.268,Male,Major,0.263399789,82.446,NA,0.359000811,Hip-Hop
MSC_52765.0,"Impromptus, D 899, Op. 90: III. Andante",55.722,1.061051775,0.278950389,434380.938,0.01936833,0.960139889,Scale F Sharp,0.094649753,-30.133,Both,Major,0.038549226,64.471,Duet,0.045520399,Classical
MSC_44461.0,"Sonata No. 1 in G Minor, BWV 1001: I. Adagio",31.763,1.061509382,0.279629838,252274.02,-1,0.04126469,Scale G,0.471180857,-27.673,Female,Minor,0.052898337,?,Solo,0.272556071,Classical
MSC_58381.0,The End,31.602,1.01742279,0.226401833,149524.06,0.086199434,0.932510943,Scale E,0.101561052,-31.602,Both,?,0.043120026,76.205,Duet,0.05387505,Classical
MSC_88125.0,More Than This,63.038,0.045017525,0.713582469,294331.234,0.580115089,0.041155127,Scale F Sharp,0.112027015,-12.921,Female,Major,0.027403624,128.494,NA,0.830072925,Rock
MSC_89587.0,"Chopin: Mazurka in A Minor, Op. 17 No. 4",38.217,1.087369513,0.373795837,292077.963,0.062338189,0.935406765,Scale A,0.082271142,-26.94,Male,Minor,0.046653751,69.904,Solo,0.042124224,Classical
MSC_48725.0,Goldfinger - Main Title,49.388,0.400062792,0.436899078,182453.491,0.374102747,0,Scale E,0.287427688,-13.305,Both,Major,0.041147886,104.877,Duet,0.449549729,Jazz
MSC_69536.0,This Time It's Different,62.247,0.00101888,0.344245115,220992.622,-1,0.051535335,Scale F,0.406911397,-1,NA,Minor,0.058070725,109.54,Band,0.298798773,Rap
MSC_72880.0,"Années de Pèlerinage, Deuxième année - Italie: I. Il Penseroso",42.335,1.072043934,0.468230249,250752.825,0.005768182,1.001849176,Scale C Sharp,0.090239449,-31.261,Male,Minor,0.051352132,107.852,Solo,0.038881579,Classical
MSC_43107.0,McGyver,53.697,0.039781794,0.851580087,215765.032,0.598720275,0,Scale A Sharp,0.28602983,-7.477,Female,Minor,0.515548275,146.94,Band,0.45315432,Rap
MSC_62524.0,Roller Skates,45.385,0.179896461,0.761005378,255452.994,0.7014267,0.081038087,Scale C Sharp,0.114266458,-5.72,Female,Minor,0.033010185,94.992,Solo,0.675374893,Jazz
MSC_56426.0,Cuando Te Miro,59.077,0.341963826,0.77259343,245723.423,0.829311466,0,Scale F,0.162556818,-5.354,Male,Major,0.040398973,89.983,NA,0.864319592,Jazz
MSC_87701.0,Be Your Love,64.461,0.24282697,0.74225858,211497.902,0.489621302,7.24E-05,Scale D,0.73092278,-8.732,Both,Minor,0.037157696,130.075,Duet,0.137604174,Rock
MSC_32284.0,Litty (feat. Tory Lanez),72.621,0.049115418,0.651188579,308657.554,0.739696546,0,Scale A Sharp,0.35943677,-4.257,Female,Minor,0.092444741,129.501,Solo,0.302395616,Rap
MSC_36010.0,Train in Vain - Remastered,67.881,0.097330252,0.834017131,209127.98,0.766458019,0.000400762,Scale D,0.141524702,-9.274,Male,Major,0.046687572,?,Solo,1.022080752,Rock
MSC_75726.0,Lover Man,56.784,0.327522231,0.470605019,201356.071,0.921439981,0.415889253,Scale G Sharp,0.096625543,-10.251,Both,Major,0.054828104,140.868,Duet,,Rock
MSC_35146.0,Cocky,56.086,0.172351559,0.663787231,259522.015,1.012221737,0,Scale A,0.095745521,-3.408,Both,Major,0.189448931,?,Duet,0.727618684,Rock
MSC_47289.0,Hands,57.859,0.000268221,0.543741335,201726.322,0.908953206,0.003939168,Scale E,0.539591279,-4.696,Male,Major,0.039211041,98.111,Solo,0.485235832,Rock
MSC_36472.0,Seaside Drive,37.611,0.527481257,0.707856722,248462.316,0.812260728,0.775486961,Scale D,0.418040421,-8.869,Both,Major,0.028825491,114.067,Duet,0.688280521,Jazz
MSC_53743.0,I Lost It,48.845,0.242952688,0.63480712,251292.227,0.450679852,0,Scale D Sharp,0.07508854,-9.878,Female,Major,0.030370131,138.884,Solo,0.377679496,Country
MSC_50208.0,"Also sprach Zarathustra, Op. 30, TrV 176: II. Von den Hinterweltlern (Live)",3.214,0.977407076,0.174152107,236516.233,0.072134645,0.463614505,Scale G Sharp,0.227545216,-1,Male,Major,0.041467083,130.279,Solo,0.040689068,Classical
MSC_78860.0,Chunk Up the Deuce (feat. U.G.K. & Paul Wall),55.912,0.032295009,0.979455782,316824.206,0.647776075,0,Scale B,0.100778425,-6.42,Both,Minor,0.348966458,136.081,Duet,0.91542155,Rap
MSC_76259.0,Le jardin des Fées,43.872,1.073675416,0.291456927,334819.231,0.151424747,0.998975257,Scale A,0.127133222,-16.253,Both,?,0.040240969,132.169,Duet,0.112650488,Jazz
MSC_31832.0,What About Me (feat. Sosamann),72.458,0.028500449,0.844251878,229570.538,0.470703397,2.00E-06,Scale A Sharp,0.130300459,-7.173,Both,?,0.042266243,?,Duet,0.231909094,Rap
MSC_61961.0,Cry Baby Cry,,0.284421667,0.379706533,252590.768,0.51244426,0.012025897,Scale C,0.552224387,-14.51,Female,Major,0.055126708,80.716,Solo,0.172216434,Jazz
MSC_66041.0,"Cello Suite No. 6 in D Major, BWV 1012: V. Gavottes I & II",36.186,1.027966193,0.464039177,219855.325,0.092021864,0.939805819,Scale D,0.42769643,-24.669,Female,Major,0.055368619,79.847,Band,0.880233494,Classical
MSC_50413.0,Make It Out,55.746,0.014931768,0.623412985,256099.676,0.550206485,0,Scale C Sharp,0.376829683,-10.796,Both,Major,0.366451196,150.211,Duet,0.172700459,Rap
MSC_70031.0,By The Way,,0.019652831,0.743095251,-1,0.944939311,0,Scale F Sharp,0.32446892,-4.002,Both,Minor,0.046078784,102.006,Duet,0.905589745,Country
MSC_88732.0,In My Defence - 2000 Remix,52.784,0.163121318,0.371278671,250378.793,0.523684404,5.35E-06,Scale G,0.930478065,-1,Both,Major,0.029212081,76.949,NA,0.100270278,Rock
MSC_26605.0,Look What You Made Me Do (feat. Stefflon Don),58.96,0.442385594,0.972719358,269155.894,0.675516402,0,Scale D,0.708818347,-1,Female,Major,0.262321373,101.072,Solo,,Rap
MSC_64640.0,I Wish I Knew,45.213,1.01712507,0.398635609,354601.381,0.048573856,0.978218525,Scale G Sharp,0.103260999,-33.267,Female,Major,0.044570368,111.705,Solo,0.255360456,Jazz
MSC_37909.0,Truman Sleeps - From “The Truman Show” / Short Version,41.711,1.061152482,0.281449766,171214.065,0.003827097,0.974726166,Scale G Sharp,0.078857742,-31.941,Both,Major,0.054805097,94.861,Duet,,Classical
MSC_39843.0,Pretty Boy Swag,73.195,0.15411469,0.893277228,258688.224,0.47514449,0,Scale G Sharp,0.373699474,-5.37,Male,Major,0.0786249,123.126,Solo,0.136506781,Rap
MSC_36189.0,The Firebird Suite: I. Introduction - II. L'oiseau de feu et sa danse (Live),0,0.92449368,0.315310824,287486.792,0.012624562,0.003067707,Scale F Sharp,0.569008547,-33.97,Both,Minor,0.052990282,108.418,Duet,0.051191552,Classical
MSC_40454.0,Pink Triangle,56.389,0.012603706,,261033.123,0.941105431,0,Scale F Sharp,0.370212078,-5.317,Female,Major,0.088745824,118.809,Band,0.494531911,Rock
MSC_86489.0,"Sonata No. 13 in B-Flat Major, K. 333: I. Allegro",50.687,1.088041491,0.412621265,447696.515,0.139514379,0.964401111,Scale A Sharp,0.135143626,-24.177,Both,Major,0.040547165,135.197,Duet,0.398123656,Classical
MSC_40505.0,No Vaseline,70.351,0.188690752,0.609591879,-1,1.049892674,0,Scale B,0.462996617,-3.36,Male,Minor,0.411695687,104.733,Solo,0.550084861,Rap
MSC_33246.0,Caged Bird,56.749,0.152937058,0.642866865,254864.823,0.839638802,0,Scale D Sharp,0.143888,-5.78,Female,Minor,0.328513045,82.039,NA,0.389369691,Rap
MSC_34228.0,Absolute Power,44.046,0.007457255,0.531181179,325202.916,0.567211212,0.5841947,Scale A Sharp,0.365817844,-8.292,Both,Major,0.062477935,120.026,Duet,0.264696571,Jazz
MSC_36086.0,Contra,,0.110001686,0.848581077,238254.632,0.869904942,0,Scale C Sharp,0.21353204,-6.268,Both,Major,0.058683177,?,Duet,0.694948178,Rap
MSC_62951.0,Body And Soul,58.968,0.915298502,0.340874492,220734.05,0.27528165,6.02E-05,Scale C Sharp,0.134384201,-1,Both,Major,0.032962505,94.721,Duet,0.234257108,Jazz
MSC_21880.0,Don't Say That (Feat. Lil Uzi Vert),67.034,0.174216016,,180060.537,0.597335042,1.01E-05,Scale F,0.376551787,-9.705,Both,Minor,0.438129102,140.114,NA,0.808200175,Rap
MSC_84486.0,"Album for the Young, Op. 68: 6. Armes Waisenkind",31.787,1.067479692,0.699845466,82577.521,0.018315575,0.950853599,Scale A,0.083199477,-35.434,Both,Minor,0.133797066,65.227,Duet,0.476047037,Classical
MSC_28831.0,"Sing, Sing, Sing",61.134,0.91027259,0.662538025,567328.752,0.723774254,0.9518904,Scale D,0.168804036,-12.356,Female,Minor,0.063705157,113.492,Band,0.319080593,Jazz
MSC_32375.0,String Quartet in F Major: I. Allegro moderato - Très doux,30.046,1.014362464,0.283083456,-1,0.073131993,0.826076902,Scale F,0.096974354,-25.819,Male,?,0.052364932,117.922,Band,0.043873014,Classical
MSC_24930.0,Pull the Trigger - Mati Remix,35.881,0.045819565,0.358903682,243587.303,-1,0,Scale A Sharp,0.034347289,-8.114,Female,Minor,0.125269405,159.212,NA,0.281880028,Electronic
MSC_43356.0,Tripping Billies,,0.00052936,0.617186106,-1,0.987163302,0.037276173,Scale B,0.281457304,-5.964,Male,Minor,0.041031841,?,Solo,1.01276922,Rock
MSC_64076.0,The Gospel of John Hurt,51.277,0.634089243,0.464633826,337175.304,0.527964124,0.758103867,Scale C,0.125927701,-10.808,Both,Major,0.036557362,134.923,Duet,,Rock
MSC_82277.0,Cigarettes & Coffee,40.391,0.743210676,0.430483935,409391.086,0.459842585,0,Scale D,0.160602692,-7.97,NA,Major,0.038935127,?,Duet,0.103479029,Jazz
MSC_52593.0,"Sunrise Mass: The Spheres, ""Kyrie eleison""",35.773,1.080491235,0.098497796,-1,0.058625844,0.707444586,Scale C Sharp,0.083570272,-31.666,Female,Minor,0.045615432,87.11,Band,0.028759255,Classical
MSC_33643.0,Look at Me Now,77.508,0.052543198,0.705619853,-1,0.582068205,0.434596907,Scale C,0.098209252,-10.448,Female,Minor,0.099144038,160.075,Band,0.383015828,Rap
MSC_65945.0,III. Urn,52.897,0.663839049,0.64993174,78763.52,0.477907218,0.002540578,Scale C,0.078141185,-13.545,Female,Minor,0.077401066,140.034,Band,0.428701336,Rap
MSC_20685.0,Free Smoke,72.092,0.066112422,0.677082116,240145.258,0.538601834,0,Scale A Sharp,0.528088599,-8.109,Male,Minor,0.483108725,?,Solo,0.220366919,Rap
MSC_44529.0,Hypersleep,58.611,1.056457335,0.305519466,183310.481,0.395604112,1.022585432,Scale F Sharp,0.297414478,-17.383,Female,Minor,0.039530122,76.155,NA,,Rock
MSC_90458.0,"Gloria Por La Vida - ""Gloria The Gift Of Life"" Spanish Version",40.284,0.79810188,0.188249917,-1,0.414890179,1.82E-05,Scale A Sharp,0.133027215,-9.531,Both,Major,0.036156756,82.515,Duet,0.153998675,Classical
MSC_84023.0,Just One Thing,56.022,0.003939751,0.814394441,244355.968,0.540147793,0.031480796,Scale G,0.096111864,-7.712,Male,Major,0.043976851,89.949,Solo,0.30146969,Rap
MSC_74442.0,Habits,66.469,0.016326566,0.700411154,212940.297,0.630867924,0.002373592,Scale C,0.099161567,-9.533,Female,Major,0.046498014,143.99,Band,0.220534429,Rap
MSC_59828.0,That's on You,62.726,0.037879366,0.637292289,222946.418,0.527671939,0,Scale A,0.210832627,-9.308,Male,Major,0.383250783,104.984,Band,0.294987358,Rap
MSC_55767.0,I'm So Tired,56.478,0.975638706,0.331911384,128963.078,0.136649385,0.008226137,Scale F Sharp,0.132451577,-15.85,Male,Major,0.032013544,84.167,Solo,0.169190882,Rock
MSC_46614.0,I'm Just A Kid,75.237,0.001141372,0.570823768,213978.992,0.891847516,0.000107366,Scale C Sharp,0.105874254,-6.071,Female,Major,0.049117663,110.065,Band,,Rock
MSC_58457.0,Juno,53.895,0.006970465,0.634395896,342327.391,0.974983107,0.010916859,Scale F,0.149887006,-6.892,Both,Minor,0.052651112,108.006,Duet,0.288104844,Jazz
MSC_74107.0,FDB,55.386,0.040426344,1.019050131,238422.865,-1,0,Scale F,0.07925033,-5.114,Female,Major,0.22697474,125.075,Solo,0.698913821,Rap
MSC_56355.0,Hellbound Blues,42.114,0.0490093,0.639439066,163368.142,0.785430671,0,Scale C,0.28071666,-6.074,Female,Major,0.041418303,123.903,Solo,0.888967787,Country
MSC_35099.0,Lulu's Back In Town,40.381,0.80736411,0.441047744,201568.739,0.404185051,0,Scale G Sharp,0.113953946,-11.676,Female,Major,0.046545473,167.095,Solo,0.762804442,Jazz
MSC_27188.0,"Puerto Cabezas, NI",58.107,0.257624278,0.714122574,299164.786,0.686607586,0.000318479,Scale F,0.068880822,-8.292,Both,Major,0.052751504,143.995,Duet,0.317725101,Rock
MSC_35310.0,"Diabelli Variations, Op. 120: Variation 7. Un poco più allegro",28.622,1.015637534,0.199944251,74017.044,0.253716161,0.923450766,Scale C,0.10714188,-24.501,Male,Major,0.035763208,90.832,Solo,0.243254495,Classical
MSC_40783.0,Girls I Date,,0.279740869,0.603222899,228812.706,0.957763422,0,Scale D,0.082698631,-5.133,Male,Major,0.043487974,172.004,Solo,0.700232476,Country
MSC_89849.0,"Symphony No. 5 in C Minor, Op. 67: IV. Allegro",31.805,0.942226905,0.354212299,574518.709,0.353989668,0.965157529,Scale C,0.378229877,-1,Female,Major,0.037111408,86.037,Band,0.351198155,Classical
MSC_39908.0,"Right Here, Right Now",32.249,0.484096601,,263754.785,0.576359469,0.184631103,Scale D,0.096047805,-6.688,NA,Major,0.048537191,100.968,Duet,0.557073329,Jazz
MSC_39326.0,Times Like These,43.795,0.194279795,0.486834648,187715.161,0.976663956,0,Scale D,0.100829277,-3.972,Female,Major,0.046932791,159.855,Solo,0.845135911,Country
MSC_62616.0,Ashes of Lesser Men,31.228,6.93E-06,0.476222593,366623.739,1.040085715,0.930638831,Scale A,0.06308417,-2.509,Female,Major,0.138883131,134.984,Band,0.276583031,Classical
MSC_76754.0,Save Me,60.872,0.020119903,0.751690624,-1,0.633858717,0,Scale C Sharp,0.121328526,-1,Female,Major,0.396375079,77.098,Solo,0.298517106,Rap
MSC_36707.0,Hallelujah,66.784,0.523511362,0.693317857,216034.835,0.583392696,0,Scale E,0.111493504,-7.051,NA,Major,0.027928141,106.998,Duet,0.325973061,Rock
MSC_61552.0,"Brandenburg Concerto No. 3, First Movement",,1.018333417,0.65097246,378870.856,0.36841754,0.309174705,Scale D,0.241743268,-17.154,Female,Major,0.038897908,90.132,Solo,0.832432753,Jazz
MSC_73978.0,In the Bleak Midwinter (Arr. Kanneh-Mason),46.644,1.051123411,0.284263851,356861.935,0.047104137,0.823192905,Scale F,0.114532326,-27.568,Both,Major,0.052765595,75.4,Duet,0.26203176,Classical
MSC_34287.0,Satellite,24.679,0.079810249,0.59045218,336636.335,0.714790636,0.340403471,Scale D Sharp,0.642129309,-10.651,Female,Major,0.036875038,84.026,Band,0.493354807,Electronic
MSC_79159.0,Freaky Friday (feat. Chris Brown),89.471,0.158375905,0.818147971,238093.455,-1,0,Scale G Sharp,0.115205475,-5.497,Male,Major,0.238155516,133.123,Solo,0.822724272,Rap
MSC_81505.0,Theme,33.66,0.905284892,0.136228003,221619.683,0.210586815,0.863850179,Scale A,0.398419354,-16.292,Female,Minor,0.047875487,53.981,Band,0.071414409,Classical
MSC_35891.0,Tick Tock,38.111,0.563293968,0.800815564,262581.134,0.510191358,0.912890459,Scale F,0.109910662,-8.866,NA,Major,0.060950401,85.247,NA,0.794821915,Jazz
MSC_48532.0,Last Resort - The Rework,73.345,0.001020698,0.603241899,309669.966,1.048190193,0.000186929,Scale B,0.145079599,-4.052,Both,Minor,0.255006336,155.104,NA,,Rock
MSC_37835.0,"I Stand Alone - From ""The Scorpion King"" Soundtrack",58.195,9.02E-05,0.311950781,262771.329,0.962894609,0,Scale C,0.117245041,-4.808,Female,Major,0.080466572,111.151,Band,0.385711797,Rap
MSC_28386.0,Soñé - Live,74.715,0.142478054,0.663845478,239564.945,0.513019748,0.015954679,Scale D,0.784465296,-1,Female,?,0.027274828,83,Solo,0.531265486,Rock
MSC_58950.0,Lalalalaland,34.632,0.010179014,0.761810219,480174.062,0.467082059,0.976120483,Scale F Sharp,0.062424383,-11.684,Male,Minor,0.084386192,120.007,Solo,1.021007931,Electronic
MSC_87242.0,Glew Up,54.256,0.238130844,0.792393931,214423.7,0.794335683,0,Scale E,0.130477837,-6.182,Both,Minor,0.10258991,156.231,Duet,0.866287207,Hip-Hop
MSC_70060.0,"Mass In C Minor, K. 427, Kyrie",,1.065561563,0.122663602,425212.206,0.103122877,0.04893354,Scale C,0.075198866,-22.087,Female,,0.056071105,62.701,Band,0.04325385,Classical
MSC_74689.0,For,29.232,1.064585494,0.475230023,,0.165265514,0.777099139,Scale E,0.178088784,-22.202,NA,Major,0.172798599,76.335,Duet,0.227481984,Classical
MSC_71311.0,No Hard Feelings,65.838,0.739372719,0.530987093,339901.439,0.350536464,2.52E-05,Scale F,0.121764489,-8.638,NA,Major,0.033736128,142.011,Band,0.198261278,Rock
MSC_80461.0,Save Somebody - SPY Vs. High Contrast Remix,51.52,0.005501878,,-1,0.968429676,0.079039659,Scale D Sharp,0.716785175,-3.669,Male,Minor,0.060486848,170.023,Band,0.139908691,Electronic
MSC_83043.0,Thank God It's Christmas - 2011 Remaster,53.982,0.255593472,0.294704351,281646.558,0.475692295,0,Scale G,0.146228329,-9.397,Female,Major,0.034217183,71.986,Solo,0.311689701,Rock
MSC_25825.0,Until Dawn,32.298,0.075311103,0.726674615,326518.948,0.580787345,0.021603918,Scale G,0.084258618,-10.042,Male,Minor,0.035959203,90.013,Band,0.641621995,Jazz
MSC_61738.0,Saved from the City,58.131,0.387661374,0.698192214,167550.885,0.584085509,0,Scale F,0.11322019,-8.135,Female,Major,0.213747922,166.495,Band,0.551628175,Rap
MSC_45115.0,Southernplayalisticadillacmuzik,55.535,0.017690918,0.739407045,337478.214,-1,0,Scale A Sharp,0.059710647,-6.244,Both,Minor,0.247464332,172.392,NA,0.609055838,Rap
MSC_71849.0,Poa Alpina,52.559,0.998840395,0.240113222,271555.303,0.033236613,1.016442006,Scale G,0.163443539,-37.554,NA,Minor,0.040116491,130.244,Band,0.122909866,Jazz
MSC_50615.0,Girls / Girls / Boys,,0.002342129,0.657043748,225474.964,1.010731111,3.48E-06,Scale B,0.263743046,-4.836,Female,Minor,0.038379953,144.998,Band,1.020058425,Rock
MSC_89607.0,M.A.T.A.,62.732,0.08053925,0.480682873,232273.519,0.773526392,0,Scale C Sharp,0.230792935,-5.176,Male,Minor,0.301485027,139.674,NA,0.368929991,Rap
MSC_74700.0,Better Days,60.434,0.113558933,0.859664809,240107.372,0.600467065,0,Scale C,0.1369792,-6.852,Both,Major,0.1933139,90.026,Duet,0.649016725,Rap
MSC_88701.0,Stolen,51.285,0.002444927,0.665763286,217327.97,0.894429686,3.48E-06,Scale D Sharp,0.054181677,-4.363,Male,Major,0.030407595,101.589,Solo,0.39654212,Rock
MSC_50064.0,My Generation,71.205,0.002917733,0.482527669,232621.049,1.027602007,2.98E-06,Scale C Sharp,0.12682883,-2.588,Male,Major,0.202918722,103.823,Solo,0.350393028,Rap
MSC_65039.0,The Emotion,59.35,0.231957144,0.450291649,240113.567,0.747237653,0.0101714,Scale B,0.762555175,-6.06,Male,Major,0.028949995,150.03,Band,0.345144388,Rock
MSC_77290.0,Little Black Submarines - radio edit,55.686,0.152484586,0.320305283,224533.493,0.758482727,3.79E-05,Scale D,0.075352057,-5.8,Female,Major,0.075513134,94.263,Band,0.260567973,Rock
MSC_50121.0,Gunfight,59.333,9.43E-05,0.426982337,191430.944,0.875837277,0.000399482,Scale C,0.079615991,-5.747,NA,Major,0.058633251,173.074,Band,0.529438823,Rap
MSC_71760.0,Take Me Out,80.909,0.000450797,0.300357585,253174.357,0.722341975,0.000950249,Scale A,0.145551812,-9.45,Both,Major,0.039589007,104.545,Duet,,Rock
MSC_86828.0,"French Suite No. 5 in G Major, BWV 816: I. Allemande",32.75,1.059147642,0.084669168,169632.998,0.013697435,0.980266931,Scale D,0.117819006,-40.025,Female,?,0.04756403,34.856,Solo,0.290117232,Classical
MSC_64760.0,"Nocturne No.20 In C Sharp Minor, Op.posth.",53.817,1.043122875,0.26291378,272929.174,-1,1.018043151,Scale C Sharp,0.073903923,-1,Both,Minor,0.05092636,73.206,Duet,0.110671567,Classical
MSC_23218.0,Disappear Here,55.523,0.01120445,0.662336531,245023.39,0.990418998,0,Scale B,0.112195481,-5.92,Female,Major,0.074638378,145.998,Solo,0.528330164,Rock
MSC_59932.0,Never Stop,75.4,0.071747542,0.607887002,307556.481,0.598045228,0.000159899,Scale C Sharp,0.147968654,-6.419,Female,Major,0.236674163,155.465,Band,0.082346174,Hip-Hop
MSC_25928.0,"Te Deum, H.146 (1989 Digital Remaster): Te aeternum Patrem",29.701,1.058640865,,121012.809,-1,0.004682659,Scale D,0.194488346,-20.335,Male,Major,0.039590219,79.1,Solo,0.404216922,Classical
MSC_52968.0,Send Her My Love,54.921,0.097192622,0.516335579,246553.746,0.79042157,0,Scale E,0.260965307,-6.083,Female,Minor,0.039181109,124.89,Solo,0.267264053,Rock
MSC_37897.0,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",81.145,0.187694224,0.421776883,315904.601,0.687024575,0,Scale D,0.234248852,-5.452,Female,Major,0.037234688,121.16,Solo,0.154018544,Rock
MSC_45108.0,Focused,58.964,0.296806973,0.924001408,175935.014,0.811142024,0,Scale D,0.116339082,-5.204,NA,Minor,0.472609408,140.018,Duet,0.604762134,Hip-Hop
MSC_64109.0,Good Times Roll,,0.100833811,0.650307751,247219.13,0.710289362,8.77E-05,Scale E,0.134829278,-10.182,Male,Major,0.030077486,107.643,Solo,0.69123762,Rock
MSC_62891.0,Sugar (Live from SXSW 2016),42.886,0.080181489,0.389626665,287909.401,0.89112739,0,Scale E,0.825032388,-5.407,Male,Major,0.485590833,?,Solo,0.573008096,Country
MSC_58115.0,Don't Rock The Jukebox,50.352,0.109122685,0.677776358,184584.734,0.817260545,0.000442846,Scale G,0.341477412,-7.219,Male,Major,0.028086775,147.498,Solo,0.856150044,Country
MSC_74298.0,Midnight Blue,56.903,0.893127298,0.722600689,299824.811,0.27282235,0.007040699,Scale A Sharp,0.427429808,-9.715,Both,Minor,0.099222604,74.837,Duet,0.35305561,Rock
MSC_81864.0,Close To You,33.558,0.66981965,0.578008074,-1,0.599744572,9.57E-05,Scale C Sharp,0.252379363,-7.77,Male,Major,0.036076453,149.977,Solo,0.423438463,Jazz
MSC_63000.0,Symphony No. 5 in C-Sharp Minor / Pt. 1: 1. Trauermarsch (In gemessenem Schritt. Streng. Wie ein Kondukt - Plötzlich schneller. Leidenschaftlich. Wild - Tempo I),11.945,1.020537029,0.198163217,802142.837,0.176824784,0.974866624,Scale C Sharp,0.247778691,-1,Male,Minor,0.04175302,76.364,Band,0.074240777,Classical
MSC_88618.0,Santa Claus Is Comin' To Town - Recorded At Spotify Studios NYC,43.278,0.813964791,0.571207813,180651.957,0.434068504,0,Scale G Sharp,0.109099011,-11.638,Both,Major,0.034490423,110.772,Duet,0.504611288,Jazz
MSC_62996.0,This Charming Man - 2011 Remaster,,0.005407083,0.669216243,177737.976,0.916283993,0,Scale B,0.083890182,-6.317,Male,Major,0.045886415,103.912,Solo,0.820521023,Rock
MSC_65060.0,Let Me Live / Let Me Die,,0.035917915,0.544275977,224804.395,0.814604887,0,Scale A,0.080948439,-5.247,Male,Major,0.107609396,91.123,Solo,0.254341989,Rock
MSC_68917.0,Jack & Diane,78.154,0.04664316,0.878718243,275864.349,0.444725798,5.46E-06,Scale A,0.100206687,-8.799,Both,Major,0.046026446,103.967,Duet,0.652943174,Rock
MSC_53665.0,Doubt Me Now,61.333,0.111987473,0.581116821,-1,0.789342275,0,Scale C Sharp,0.355717954,-4.625,Male,?,0.040600341,150.977,NA,0.727590921,Rock
MSC_27961.0,Allegro in A Major,32.942,1.045993097,0.721478198,38504.316,0.179644254,0,Scale A,0.080572375,-11.945,Male,Major,0.206953738,136.164,Solo,0.696580476,Classical
MSC_88485.0,Miles Away,47.211,0.000918608,0.706383121,210804.597,1.046018124,5.34E-05,Scale F Sharp,0.202970071,-1.337,Male,?,0.063378503,99.978,Band,0.574192681,Electronic
MSC_67335.0,Birds In Warped Time II,45.932,1.052957691,0.173922192,656185.735,0.031911617,0.882100602,Scale B,0.07760665,-30.065,Male,Minor,0.046723228,135.229,NA,0.036652243,Classical
MSC_65930.0,Personality (feat. T Pain),60.214,0.245377978,0.780127349,-1,0.749221518,0,Scale F,0.536260115,-5.217,Both,Minor,0.259818433,95.945,Duet,,Rap
MSC_76795.0,A Marshmallow World,46.379,0.876254178,0.546841899,175082.057,0.579807083,0,Scale B,0.202720204,-11.113,Male,?,0.040151187,110.545,Band,0.689876199,Jazz
MSC_51161.0,Rebel Heart,56.929,0.001422998,0.426873664,259031.059,0.961732879,7.37E-05,Scale C,0.376980794,-3.566,Female,Major,0.041461065,169.123,Solo,0.551590329,Rock
MSC_62322.0,MFN Right,51.85,0.05055154,0.976197293,216960.11,0.358452221,0.093645201,Scale C Sharp,0.313861609,-11.851,Female,Major,0.424549209,139.964,Solo,0.220330623,Hip-Hop
MSC_33534.0,Beach Boy,63.62,0.346630696,,301054.733,0.434380348,0,Scale F,0.161017441,-1,Female,Major,0.237327979,149.767,Solo,0.38422241,Hip-Hop
MSC_48076.0,Ciaccona per Embrik,63.297,1.047017856,0.329963781,391302.611,0.018020925,0.07814421,Scale G,0.077490495,-24.779,Male,Major,0.052179124,69.904,Band,0.251810008,Jazz
MSC_67755.0,Real Muthaphuckkin' G's,77.074,0.018021911,0.774374055,358025.619,0.928282455,0,Scale B,0.699452113,-4.116,Male,Minor,0.297286823,170.51,Band,0.830156422,Rap
MSC_74337.0,My Best Friend,36.388,0.78529745,0.474181726,359854.445,0.394570644,0.968421055,Scale A Sharp,0.087386123,-19.502,Both,Major,0.038266952,93.955,Duet,0.341658863,Jazz
MSC_59815.0,What's The Difference,,0.254825874,0.868140701,258517.115,0.879371747,0,Scale B,0.199942113,-0.387,NA,Minor,0.248672304,91.907,Solo,0.759970957,Hip-Hop
MSC_30479.0,New York Minute,36.258,0.994219352,0.51779638,-1,0.362251288,0.0003084,Scale D Sharp,0.107866279,-10.062,Male,Major,0.030877279,?,NA,0.082780473,Classical
MSC_53955.0,"Piano Sonata No. 28 in A Major, Op. 101: I. Etwas lebhaft, mit der innigsten Empfindung (Allegretto, ma non troppo)",35.953,1.086209709,0.432941514,291251.6,0.009016833,1.012205775,Scale E,0.09013346,-31.66,NA,Major,0.081376697,?,Solo,,Classical
MSC_45354.0,Body Language,60.841,0.031807054,0.691473293,233879.815,-1,0,Scale C,0.149181234,-4.787,Female,Major,0.03941244,161.416,Band,0.652637517,Rock
MSC_43299.0,Old Friends,61.426,0.432821556,0.517625113,228274.363,0.588743267,0,Scale E,0.521462863,-7.791,Female,Major,0.041988042,147.88,Band,0.401976375,Rock
MSC_72723.0,Dancing With The Women At The Bar,45.179,0.423475061,0.522299176,299389.808,0.55824442,0.000166884,Scale A,0.118458807,-8.854,Female,Minor,0.033798459,125.47,Band,0.407073779,Country
